Published_Date,Currency_iso3,Currency_Name,Unit,Buy_Rate,Sell_Rate
2026-03-13 00:00:27,USD,U.S. Dollar,1,147.21,147.81
2026-03-13 00:00:27,EUR,European Euro,1,170.17,170.86
2026-03-13 00:00:27,GBP,UK Pound Sterling,1,197.21,198.01
2026-03-13 00:00:27,CHF,Swiss Franc,1,188.55,189.32
2026-03-13 00:00:27,AUD,Australian Dollar,1,105.12,105.55
2026-03-13 00:00:27,CAD,Canadian Dollar,1,108.32,108.76
2026-03-13 00:00:27,SGD,Singapore Dollar,1,115.49,115.96
2026-03-13 00:00:27,JPY,Japanese Yen,10,9.28,9.32
2026-03-13 00:00:27,CNY,Chinese Yuan,1,21.43,21.51
2026-03-13 00:00:27,SAR,Saudi Arabian Riyal,1,39.23,39.39
2026-03-13 00:00:27,QAR,Qatari Riyal,1,40.38,40.54
2026-03-13 00:00:27,THB,Thai Baht,1,4.62,4.64
2026-03-13 00:00:27,AED,UAE Dirham,1,40.08,40.25
2026-03-13 00:00:27,MYR,Malaysian Ringgit,1,37.49,37.64
2026-03-13 00:00:27,KRW,South Korean Won,100,9.96,10.00
2026-03-13 00:00:27,SEK,Swedish Kroner,1,15.89,15.96
2026-03-13 00:00:27,DKK,Danish Kroner,1,22.77,22.87
2026-03-13 00:00:27,HKD,Hong Kong Dollar,1,18.81,18.88
2026-03-13 00:00:27,KWD,Kuwaity Dinar,1,480.29,482.25
2026-03-13 00:00:27,BHD,Bahrain Dinar,1,389.86,391.45
2026-03-13 00:00:27,OMR,Omani Rial,1,382.38,383.94
2026-03-14 00:00:35,INR,Indian Rupee,100,160.00,160.15
2026-03-14 00:00:35,USD,U.S. Dollar,1,147.64,148.24
2026-03-14 00:00:35,EUR,European Euro,1,169.28,169.97
2026-03-14 00:00:35,GBP,UK Pound Sterling,1,195.75,196.54
2026-03-14 00:00:35,CHF,Swiss Franc,1,187.48,188.24
2026-03-14 00:00:35,AUD,Australian Dollar,1,103.98,104.40
2026-03-14 00:00:35,CAD,Canadian Dollar,1,107.99,108.43
2026-03-14 00:00:35,SGD,Singapore Dollar,1,115.33,115.80
2026-03-14 00:00:35,JPY,Japanese Yen,10,9.26,9.30
2026-03-14 00:00:35,CNY,Chinese Yuan,1,21.41,21.50
2026-03-14 00:00:35,SAR,Saudi Arabian Riyal,1,39.35,39.51
2026-03-14 00:00:35,QAR,Qatari Riyal,1,40.50,40.66
2026-03-14 00:00:35,THB,Thai Baht,1,4.57,4.59
2026-03-14 00:00:35,AED,UAE Dirham,1,40.19,40.36
2026-03-14 00:00:35,MYR,Malaysian Ringgit,1,37.49,37.64
2026-03-14 00:00:35,KRW,South Korean Won,100,9.87,9.91
2026-03-14 00:00:35,SEK,Swedish Kroner,1,15.72,15.78
2026-03-14 00:00:35,DKK,Danish Kroner,1,22.65,22.75
2026-03-14 00:00:35,HKD,Hong Kong Dollar,1,18.86,18.94
2026-03-14 00:00:35,KWD,Kuwaity Dinar,1,481.70,483.65
2026-03-14 00:00:35,BHD,Bahrain Dinar,1,391.05,392.64
2026-03-14 00:00:35,OMR,Omani Rial,1,383.48,385.04
2026-03-15 00:00:15,INR,Indian Rupee,100,160.00,160.15
2026-03-15 00:00:15,USD,U.S. Dollar,1,147.64,148.24
2026-03-15 00:00:15,EUR,European Euro,1,169.28,169.97
2026-03-15 00:00:15,GBP,UK Pound Sterling,1,195.75,196.54
2026-03-15 00:00:15,CHF,Swiss Franc,1,187.48,188.24
2026-03-15 00:00:15,AUD,Australian Dollar,1,103.98,104.40
2026-03-15 00:00:15,CAD,Canadian Dollar,1,107.99,108.43
2026-03-15 00:00:15,SGD,Singapore Dollar,1,115.33,115.80
2026-03-15 00:00:15,JPY,Japanese Yen,10,9.26,9.30
2026-03-15 00:00:15,CNY,Chinese Yuan,1,21.41,21.50
2026-03-15 00:00:15,SAR,Saudi Arabian Riyal,1,39.35,39.51
2026-03-15 00:00:15,QAR,Qatari Riyal,1,40.50,40.66
2026-03-15 00:00:15,THB,Thai Baht,1,4.57,4.59
2026-03-15 00:00:15,AED,UAE Dirham,1,40.19,40.36
2026-03-15 00:00:15,MYR,Malaysian Ringgit,1,37.49,37.64
2026-03-15 00:00:15,KRW,South Korean Won,100,9.87,9.91
2026-03-15 00:00:15,SEK,Swedish Kroner,1,15.72,15.78
2026-03-15 00:00:15,DKK,Danish Kroner,1,22.65,22.75
2026-03-15 00:00:15,HKD,Hong Kong Dollar,1,18.86,18.94
2026-03-15 00:00:15,KWD,Kuwaity Dinar,1,481.70,483.65
2026-03-15 00:00:15,BHD,Bahrain Dinar,1,391.05,392.64
2026-03-15 00:00:15,OMR,Omani Rial,1,383.48,385.04
2026-03-16 00:00:40,INR,Indian Rupee,100,160.00,160.15
2026-03-16 00:00:40,USD,U.S. Dollar,1,147.64,148.24
2026-03-16 00:00:40,EUR,European Euro,1,168.55,169.24
2026-03-16 00:00:40,GBP,UK Pound Sterling,1,195.27,196.06
2026-03-16 00:00:40,CHF,Swiss Franc,1,186.56,187.31
2026-03-16 00:00:40,AUD,Australian Dollar,1,103.07,103.49
2026-03-16 00:00:40,CAD,Canadian Dollar,1,107.62,108.06
2026-03-16 00:00:40,SGD,Singapore Dollar,1,115.01,115.48
2026-03-16 00:00:40,JPY,Japanese Yen,10,9.24,9.28
2026-03-16 00:00:40,CNY,Chinese Yuan,1,21.41,21.49
2026-03-16 00:00:40,SAR,Saudi Arabian Riyal,1,39.34,39.50
2026-03-16 00:00:40,QAR,Qatari Riyal,1,40.39,40.56
2026-03-16 00:00:40,THB,Thai Baht,1,4.55,4.57
2026-03-16 00:00:40,AED,UAE Dirham,1,40.20,40.36
2026-03-16 00:00:40,MYR,Malaysian Ringgit,1,37.49,37.64
2026-03-16 00:00:40,KRW,South Korean Won,100,9.83,9.87
2026-03-16 00:00:40,SEK,Swedish Kroner,1,15.57,15.64
2026-03-16 00:00:40,DKK,Danish Kroner,1,22.56,22.65
2026-03-16 00:00:40,HKD,Hong Kong Dollar,1,18.86,18.94
2026-03-16 00:00:40,KWD,Kuwaity Dinar,1,481.70,483.65
2026-03-16 00:00:40,BHD,Bahrain Dinar,1,391.05,392.64
2026-03-16 00:00:40,OMR,Omani Rial,1,383.48,385.04
2026-03-17 00:00:33,INR,Indian Rupee,100,160.00,160.15
2026-03-17 00:00:33,USD,U.S. Dollar,1,147.58,148.18
2026-03-17 00:00:33,EUR,European Euro,1,169.34,170.03
2026-03-17 00:00:33,GBP,UK Pound Sterling,1,195.82,196.61
2026-03-17 00:00:33,CHF,Swiss Franc,1,187.27,188.03
2026-03-17 00:00:33,AUD,Australian Dollar,1,104.04,104.47
2026-03-17 00:00:33,CAD,Canadian Dollar,1,107.85,108.29
2026-03-17 00:00:33,SGD,Singapore Dollar,1,115.38,115.85
2026-03-17 00:00:33,JPY,Japanese Yen,10,9.27,9.30
2026-03-17 00:00:33,CNY,Chinese Yuan,1,21.40,21.49
2026-03-17 00:00:33,SAR,Saudi Arabian Riyal,1,39.33,39.49
2026-03-17 00:00:33,QAR,Qatari Riyal,1,40.38,40.54
2026-03-17 00:00:33,THB,Thai Baht,1,4.55,4.57
2026-03-17 00:00:33,AED,UAE Dirham,1,40.18,40.34
2026-03-17 00:00:33,MYR,Malaysian Ringgit,1,37.55,37.70
2026-03-17 00:00:33,KRW,South Korean Won,100,9.89,9.93
2026-03-17 00:00:33,SEK,Swedish Kroner,1,15.74,15.80
2026-03-17 00:00:33,DKK,Danish Kroner,1,22.66,22.76
2026-03-17 00:00:33,HKD,Hong Kong Dollar,1,18.85,18.92
2026-03-17 00:00:33,KWD,Kuwaity Dinar,1,480.72,482.67
2026-03-17 00:00:33,BHD,Bahrain Dinar,1,390.94,392.53
2026-03-17 00:00:33,OMR,Omani Rial,1,383.32,384.88
2026-03-18 00:00:48,INR,Indian Rupee,100,160.00,160.15
2026-03-18 00:00:48,USD,U.S. Dollar,1,147.50,148.10
2026-03-18 00:00:48,EUR,European Euro,1,169.83,170.52
2026-03-18 00:00:48,GBP,UK Pound Sterling,1,196.67,197.47
2026-03-18 00:00:48,CHF,Swiss Franc,1,187.55,188.31
2026-03-18 00:00:48,AUD,Australian Dollar,1,104.51,104.94
2026-03-18 00:00:48,CAD,Canadian Dollar,1,107.64,108.08
2026-03-18 00:00:48,SGD,Singapore Dollar,1,115.45,115.92
2026-03-18 00:00:48,JPY,Japanese Yen,10,9.28,9.31
2026-03-18 00:00:48,CNY,Chinese Yuan,1,21.42,21.50
2026-03-18 00:00:48,SAR,Saudi Arabian Riyal,1,39.28,39.44
2026-03-18 00:00:48,QAR,Qatari Riyal,1,40.36,40.52
2026-03-18 00:00:48,THB,Thai Baht,1,4.55,4.57
2026-03-18 00:00:48,AED,UAE Dirham,1,40.16,40.33
2026-03-18 00:00:48,MYR,Malaysian Ringgit,1,37.65,37.80
2026-03-18 00:00:48,KRW,South Korean Won,100,9.89,9.93
2026-03-18 00:00:48,SEK,Swedish Kroner,1,15.83,15.90
2026-03-18 00:00:48,DKK,Danish Kroner,1,22.73,22.82
2026-03-18 00:00:48,HKD,Hong Kong Dollar,1,18.82,18.90
2026-03-18 00:00:48,KWD,Kuwaity Dinar,1,480.77,482.72
2026-03-18 00:00:48,BHD,Bahrain Dinar,1,390.68,392.27
2026-03-18 00:00:48,OMR,Omani Rial,1,383.12,384.68
2026-03-19 00:00:15,INR,Indian Rupee,100,160.00,160.15
2026-03-19 00:00:15,USD,U.S. Dollar,1,147.92,148.52
2026-03-19 00:00:15,EUR,European Euro,1,170.59,171.28
2026-03-19 00:00:15,GBP,UK Pound Sterling,1,197.45,198.25
2026-03-19 00:00:15,CHF,Swiss Franc,1,188.11,188.87
2026-03-19 00:00:15,AUD,Australian Dollar,1,104.92,105.35
2026-03-19 00:00:15,CAD,Canadian Dollar,1,108.00,108.44
2026-03-19 00:00:15,SGD,Singapore Dollar,1,115.78,116.24
2026-03-19 00:00:15,JPY,Japanese Yen,10,9.30,9.34
2026-03-19 00:00:15,CNY,Chinese Yuan,1,21.52,21.61
2026-03-19 00:00:15,SAR,Saudi Arabian Riyal,1,39.40,39.56
2026-03-19 00:00:15,QAR,Qatari Riyal,1,40.47,40.63
2026-03-19 00:00:15,THB,Thai Baht,1,4.55,4.57
2026-03-19 00:00:15,AED,UAE Dirham,1,40.27,40.44
2026-03-19 00:00:15,MYR,Malaysian Ringgit,1,37.77,37.92
2026-03-19 00:00:15,KRW,South Korean Won,100,9.91,9.95
2026-03-19 00:00:15,SEK,Swedish Kroner,1,15.88,15.94
2026-03-19 00:00:15,DKK,Danish Kroner,1,22.83,22.92
2026-03-19 00:00:15,HKD,Hong Kong Dollar,1,18.87,18.95
2026-03-19 00:00:15,KWD,Kuwaity Dinar,1,482.45,484.41
2026-03-19 00:00:15,BHD,Bahrain Dinar,1,391.74,393.33
2026-03-19 00:00:15,OMR,Omani Rial,1,384.21,385.77
2026-03-20 00:00:03,INR,Indian Rupee,100,160.00,160.15
2026-03-20 00:00:03,USD,U.S. Dollar,1,147.92,148.52
2026-03-20 00:00:03,EUR,European Euro,1,169.69,170.37
2026-03-20 00:00:03,GBP,UK Pound Sterling,1,196.39,197.19
2026-03-20 00:00:03,CHF,Swiss Franc,1,185.91,186.66
2026-03-20 00:00:03,AUD,Australian Dollar,1,104.11,104.54
2026-03-20 00:00:03,CAD,Canadian Dollar,1,107.68,108.12
2026-03-20 00:00:03,SGD,Singapore Dollar,1,115.27,115.74
2026-03-20 00:00:03,JPY,Japanese Yen,10,9.30,9.34
2026-03-20 00:00:03,CNY,Chinese Yuan,1,21.44,21.52
2026-03-20 00:00:03,SAR,Saudi Arabian Riyal,1,39.40,39.56
2026-03-20 00:00:03,QAR,Qatari Riyal,1,40.57,40.74
2026-03-20 00:00:03,THB,Thai Baht,1,4.50,4.52
2026-03-20 00:00:03,AED,UAE Dirham,1,40.28,40.44
2026-03-20 00:00:03,MYR,Malaysian Ringgit,1,37.55,37.70
2026-03-20 00:00:03,KRW,South Korean Won,100,9.86,9.90
2026-03-20 00:00:03,SEK,Swedish Kroner,1,15.73,15.79
2026-03-20 00:00:03,DKK,Danish Kroner,1,22.71,22.80
2026-03-20 00:00:03,HKD,Hong Kong Dollar,1,18.88,18.96
2026-03-20 00:00:03,KWD,Kuwaity Dinar,1,482.45,484.41
2026-03-20 00:00:03,BHD,Bahrain Dinar,1,391.79,393.38
2026-03-20 00:00:03,OMR,Omani Rial,1,384.21,385.77
2026-03-21 00:00:55,INR,Indian Rupee,100,160.00,160.15
2026-03-21 00:00:55,USD,U.S. Dollar,1,149.64,150.24
2026-03-21 00:00:55,EUR,European Euro,1,173.12,173.81
2026-03-21 00:00:55,GBP,UK Pound Sterling,1,200.38,201.19
2026-03-21 00:00:55,CHF,Swiss Franc,1,190.01,190.77
2026-03-21 00:00:55,AUD,Australian Dollar,1,105.89,106.31
2026-03-21 00:00:55,CAD,Canadian Dollar,1,109.04,109.48
2026-03-21 00:00:55,SGD,Singapore Dollar,1,117.01,117.48
2026-03-21 00:00:55,JPY,Japanese Yen,10,9.43,9.47
2026-03-21 00:00:55,CNY,Chinese Yuan,1,21.73,21.82
2026-03-21 00:00:55,SAR,Saudi Arabian Riyal,1,39.85,40.01
2026-03-21 00:00:55,QAR,Qatari Riyal,1,40.94,41.11
2026-03-21 00:00:55,THB,Thai Baht,1,4.58,4.60
2026-03-21 00:00:55,AED,UAE Dirham,1,40.74,40.91
2026-03-21 00:00:55,MYR,Malaysian Ringgit,1,37.98,38.14
2026-03-21 00:00:55,KRW,South Korean Won,100,9.99,10.03
2026-03-21 00:00:55,SEK,Swedish Kroner,1,16.07,16.14
2026-03-21 00:00:55,DKK,Danish Kroner,1,23.17,23.26
2026-03-21 00:00:55,HKD,Hong Kong Dollar,1,19.10,19.17
2026-03-21 00:00:55,KWD,Kuwaity Dinar,1,488.06,490.02
2026-03-21 00:00:55,BHD,Bahrain Dinar,1,396.34,397.93
2026-03-21 00:00:55,OMR,Omani Rial,1,388.68,390.23
2026-03-22 00:00:47,INR,Indian Rupee,100,160.00,160.15
2026-03-22 00:00:47,USD,U.S. Dollar,1,149.64,150.24
2026-03-22 00:00:47,EUR,European Euro,1,173.12,173.81
2026-03-22 00:00:47,GBP,UK Pound Sterling,1,200.38,201.19
2026-03-22 00:00:47,CHF,Swiss Franc,1,190.01,190.77
2026-03-22 00:00:47,AUD,Australian Dollar,1,105.89,106.31
2026-03-22 00:00:47,CAD,Canadian Dollar,1,109.04,109.48
2026-03-22 00:00:47,SGD,Singapore Dollar,1,117.01,117.48
2026-03-22 00:00:47,JPY,Japanese Yen,10,9.43,9.47
2026-03-22 00:00:47,CNY,Chinese Yuan,1,21.73,21.82
2026-03-22 00:00:47,SAR,Saudi Arabian Riyal,1,39.85,40.01
2026-03-22 00:00:47,QAR,Qatari Riyal,1,40.94,41.11
2026-03-22 00:00:47,THB,Thai Baht,1,4.58,4.60
2026-03-22 00:00:47,AED,UAE Dirham,1,40.74,40.91
2026-03-22 00:00:47,MYR,Malaysian Ringgit,1,37.98,38.14
2026-03-22 00:00:47,KRW,South Korean Won,100,9.99,10.03
2026-03-22 00:00:47,SEK,Swedish Kroner,1,16.07,16.14
2026-03-22 00:00:47,DKK,Danish Kroner,1,23.17,23.26
2026-03-22 00:00:47,HKD,Hong Kong Dollar,1,19.10,19.17
2026-03-22 00:00:47,KWD,Kuwaity Dinar,1,488.06,490.02
2026-03-22 00:00:47,BHD,Bahrain Dinar,1,396.34,397.93
2026-03-22 00:00:47,OMR,Omani Rial,1,388.68,390.23
2026-03-23 00:00:02,INR,Indian Rupee,100,160.00,160.15
2026-03-23 00:00:02,USD,U.S. Dollar,1,149.64,150.24
2026-03-23 00:00:02,EUR,European Euro,1,173.15,173.84
2026-03-23 00:00:02,GBP,UK Pound Sterling,1,199.66,200.46
2026-03-23 00:00:02,CHF,Swiss Franc,1,189.90,190.66
2026-03-23 00:00:02,AUD,Australian Dollar,1,105.10,105.52
2026-03-23 00:00:02,CAD,Canadian Dollar,1,109.04,109.48
2026-03-23 00:00:02,SGD,Singapore Dollar,1,116.70,117.16
2026-03-23 00:00:02,JPY,Japanese Yen,10,9.40,9.44
2026-03-23 00:00:02,CNY,Chinese Yuan,1,21.73,21.82
2026-03-23 00:00:02,SAR,Saudi Arabian Riyal,1,39.85,40.01
2026-03-23 00:00:02,QAR,Qatari Riyal,1,40.94,41.11
2026-03-23 00:00:02,THB,Thai Baht,1,4.55,4.57
2026-03-23 00:00:02,AED,UAE Dirham,1,40.74,40.90
2026-03-23 00:00:02,MYR,Malaysian Ringgit,1,37.98,38.14
2026-03-23 00:00:02,KRW,South Korean Won,100,9.94,9.98
2026-03-23 00:00:02,SEK,Swedish Kroner,1,16.02,16.08
2026-03-23 00:00:02,DKK,Danish Kroner,1,23.17,23.27
2026-03-23 00:00:02,HKD,Hong Kong Dollar,1,19.10,19.18
2026-03-23 00:00:02,KWD,Kuwaity Dinar,1,488.06,490.02
2026-03-23 00:00:02,BHD,Bahrain Dinar,1,396.34,397.93
2026-03-23 00:00:02,OMR,Omani Rial,1,388.68,390.23
2026-03-24 00:00:09,INR,Indian Rupee,100,160.00,160.15
2026-03-24 00:00:09,USD,U.S. Dollar,1,150.07,150.67
2026-03-24 00:00:09,EUR,European Euro,1,173.53,174.23
2026-03-24 00:00:09,GBP,UK Pound Sterling,1,200.50,201.30
2026-03-24 00:00:09,CHF,Swiss Franc,1,190.25,191.01
2026-03-24 00:00:09,AUD,Australian Dollar,1,104.85,105.27
2026-03-24 00:00:09,CAD,Canadian Dollar,1,109.25,109.69
2026-03-24 00:00:09,SGD,Singapore Dollar,1,117.39,117.86
2026-03-24 00:00:09,JPY,Japanese Yen,10,9.45,9.49
2026-03-24 00:00:09,CNY,Chinese Yuan,1,21.78,21.86
2026-03-24 00:00:09,SAR,Saudi Arabian Riyal,1,39.97,40.13
2026-03-24 00:00:09,QAR,Qatari Riyal,1,41.06,41.22
2026-03-24 00:00:09,THB,Thai Baht,1,4.62,4.64
2026-03-24 00:00:09,AED,UAE Dirham,1,40.86,41.02
2026-03-24 00:00:09,MYR,Malaysian Ringgit,1,38.09,38.25
2026-03-24 00:00:09,KRW,South Korean Won,100,10.06,10.10
2026-03-24 00:00:09,SEK,Swedish Kroner,1,15.99,16.06
2026-03-24 00:00:09,DKK,Danish Kroner,1,23.22,23.32
2026-03-24 00:00:09,HKD,Hong Kong Dollar,1,19.16,19.24
2026-03-24 00:00:09,KWD,Kuwaity Dinar,1,489.47,491.42
2026-03-24 00:00:09,BHD,Bahrain Dinar,1,397.48,399.07
2026-03-24 00:00:09,OMR,Omani Rial,1,389.79,391.35
2026-03-25 00:00:28,INR,Indian Rupee,100,160.00,160.15
2026-03-25 00:00:28,USD,U.S. Dollar,1,149.89,150.49
2026-03-25 00:00:28,EUR,European Euro,1,173.77,174.47
2026-03-25 00:00:28,GBP,UK Pound Sterling,1,200.97,201.78
2026-03-25 00:00:28,CHF,Swiss Franc,1,190.42,191.18
2026-03-25 00:00:28,AUD,Australian Dollar,1,104.49,104.91
2026-03-25 00:00:28,CAD,Canadian Dollar,1,109.09,109.52
2026-03-25 00:00:28,SGD,Singapore Dollar,1,117.19,117.66
2026-03-25 00:00:28,JPY,Japanese Yen,10,9.45,9.48
2026-03-25 00:00:28,CNY,Chinese Yuan,1,21.75,21.83
2026-03-25 00:00:28,SAR,Saudi Arabian Riyal,1,39.93,40.09
2026-03-25 00:00:28,QAR,Qatari Riyal,1,41.03,41.19
2026-03-25 00:00:28,THB,Thai Baht,1,4.60,4.62
2026-03-25 00:00:28,AED,UAE Dirham,1,40.80,40.97
2026-03-25 00:00:28,MYR,Malaysian Ringgit,1,37.88,38.04
2026-03-25 00:00:28,KRW,South Korean Won,100,10.01,10.05
2026-03-25 00:00:28,SEK,Swedish Kroner,1,16.08,16.14
2026-03-25 00:00:28,DKK,Danish Kroner,1,23.26,23.35
2026-03-25 00:00:28,HKD,Hong Kong Dollar,1,19.15,19.23
2026-03-25 00:00:28,KWD,Kuwaity Dinar,1,488.88,490.83
2026-03-25 00:00:28,BHD,Bahrain Dinar,1,397.01,398.60
2026-03-25 00:00:28,OMR,Omani Rial,1,389.32,390.88
2026-03-26 00:00:06,INR,Indian Rupee,100,160.00,160.15
2026-03-26 00:00:06,USD,U.S. Dollar,1,150.07,150.67
2026-03-26 00:00:06,EUR,European Euro,1,174.17,174.87
2026-03-26 00:00:06,GBP,UK Pound Sterling,1,201.30,202.11
2026-03-26 00:00:06,CHF,Swiss Franc,1,190.23,190.99
2026-03-26 00:00:06,AUD,Australian Dollar,1,104.61,105.02
2026-03-26 00:00:06,CAD,Canadian Dollar,1,108.80,109.24
2026-03-26 00:00:06,SGD,Singapore Dollar,1,117.36,117.83
2026-03-26 00:00:06,JPY,Japanese Yen,10,9.45,9.48
2026-03-26 00:00:06,CNY,Chinese Yuan,1,21.76,21.85
2026-03-26 00:00:06,SAR,Saudi Arabian Riyal,1,40.00,40.16
2026-03-26 00:00:06,QAR,Qatari Riyal,1,41.16,41.32
2026-03-26 00:00:06,THB,Thai Baht,1,4.62,4.64
2026-03-26 00:00:06,AED,UAE Dirham,1,40.86,41.02
2026-03-26 00:00:06,MYR,Malaysian Ringgit,1,37.85,38.00
2026-03-26 00:00:06,KRW,South Korean Won,100,10.02,10.06
2026-03-26 00:00:06,SEK,Swedish Kroner,1,16.15,16.22
2026-03-26 00:00:06,DKK,Danish Kroner,1,23.31,23.40
2026-03-26 00:00:06,HKD,Hong Kong Dollar,1,19.20,19.27
2026-03-26 00:00:06,KWD,Kuwaity Dinar,1,489.62,491.58
2026-03-26 00:00:06,BHD,Bahrain Dinar,1,397.48,399.07
2026-03-26 00:00:06,OMR,Omani Rial,1,389.79,391.35
2026-03-27 00:00:53,INR,Indian Rupee,100,160.00,160.15
2026-03-27 00:00:53,USD,U.S. Dollar,1,150.07,150.67
2026-03-27 00:00:53,EUR,European Euro,1,173.24,173.93
2026-03-27 00:00:53,GBP,UK Pound Sterling,1,200.30,201.10
2026-03-27 00:00:53,CHF,Swiss Franc,1,189.30,190.06
2026-03-27 00:00:53,AUD,Australian Dollar,1,103.93,104.35
2026-03-27 00:00:53,CAD,Canadian Dollar,1,108.40,108.83
2026-03-27 00:00:53,SGD,Singapore Dollar,1,116.86,117.33
2026-03-27 00:00:53,JPY,Japanese Yen,10,9.41,9.44
2026-03-27 00:00:53,CNY,Chinese Yuan,1,21.72,21.81
2026-03-27 00:00:53,SAR,Saudi Arabian Riyal,1,40.00,40.16
2026-03-27 00:00:53,QAR,Qatari Riyal,1,41.06,41.22
2026-03-27 00:00:53,THB,Thai Baht,1,4.57,4.59
2026-03-27 00:00:53,AED,UAE Dirham,1,40.86,41.03
2026-03-27 00:00:53,MYR,Malaysian Ringgit,1,37.57,37.72
2026-03-27 00:00:53,KRW,South Korean Won,100,9.96,10.00
2026-03-27 00:00:53,SEK,Swedish Kroner,1,15.99,16.06
2026-03-27 00:00:53,DKK,Danish Kroner,1,23.19,23.28
2026-03-27 00:00:53,HKD,Hong Kong Dollar,1,19.18,19.26
2026-03-27 00:00:53,KWD,Kuwaity Dinar,1,489.39,491.34
2026-03-27 00:00:53,BHD,Bahrain Dinar,1,397.48,399.07
2026-03-27 00:00:53,OMR,Omani Rial,1,389.84,391.40
2026-03-28 00:00:17,INR,Indian Rupee,100,160.00,160.15
2026-03-28 00:00:17,USD,U.S. Dollar,1,151.41,152.01
2026-03-28 00:00:17,EUR,European Euro,1,174.32,175.01
2026-03-28 00:00:17,GBP,UK Pound Sterling,1,201.41,202.20
2026-03-28 00:00:17,CHF,Swiss Franc,1,189.92,190.67
2026-03-28 00:00:17,AUD,Australian Dollar,1,104.37,104.79
2026-03-28 00:00:17,CAD,Canadian Dollar,1,109.32,109.75
2026-03-28 00:00:17,SGD,Singapore Dollar,1,117.64,118.10
2026-03-28 00:00:17,JPY,Japanese Yen,10,9.47,9.51
2026-03-28 00:00:17,CNY,Chinese Yuan,1,21.91,21.99
2026-03-28 00:00:17,SAR,Saudi Arabian Riyal,1,40.35,40.51
2026-03-28 00:00:17,QAR,Qatari Riyal,1,41.44,41.61
2026-03-28 00:00:17,THB,Thai Baht,1,4.60,4.62
2026-03-28 00:00:17,AED,UAE Dirham,1,41.23,41.39
2026-03-28 00:00:17,MYR,Malaysian Ringgit,1,37.73,37.88
2026-03-28 00:00:17,KRW,South Korean Won,100,10.03,10.07
2026-03-28 00:00:17,SEK,Swedish Kroner,1,16.05,16.11
2026-03-28 00:00:17,DKK,Danish Kroner,1,23.33,23.42
2026-03-28 00:00:17,HKD,Hong Kong Dollar,1,19.33,19.40
2026-03-28 00:00:17,KWD,Kuwaity Dinar,1,493.76,495.71
2026-03-28 00:00:17,BHD,Bahrain Dinar,1,401.57,403.16
2026-03-28 00:00:17,OMR,Omani Rial,1,393.28,394.84
2026-03-29 00:00:24,INR,Indian Rupee,100,160.00,160.15
2026-03-29 00:00:24,USD,U.S. Dollar,1,151.41,152.01
2026-03-29 00:00:24,EUR,European Euro,1,174.32,175.01
2026-03-29 00:00:24,GBP,UK Pound Sterling,1,201.41,202.20
2026-03-29 00:00:24,CHF,Swiss Franc,1,189.92,190.67
2026-03-29 00:00:24,AUD,Australian Dollar,1,104.37,104.79
2026-03-29 00:00:24,CAD,Canadian Dollar,1,109.32,109.75
2026-03-29 00:00:24,SGD,Singapore Dollar,1,117.64,118.10
2026-03-29 00:00:24,JPY,Japanese Yen,10,9.47,9.51
2026-03-29 00:00:24,CNY,Chinese Yuan,1,21.91,21.99
2026-03-29 00:00:24,SAR,Saudi Arabian Riyal,1,40.35,40.51
2026-03-29 00:00:24,QAR,Qatari Riyal,1,41.44,41.61
2026-03-29 00:00:24,THB,Thai Baht,1,4.60,4.62
2026-03-29 00:00:24,AED,UAE Dirham,1,41.23,41.39
2026-03-29 00:00:24,MYR,Malaysian Ringgit,1,37.73,37.88
2026-03-29 00:00:24,KRW,South Korean Won,100,10.03,10.07
2026-03-29 00:00:24,SEK,Swedish Kroner,1,16.05,16.11
2026-03-29 00:00:24,DKK,Danish Kroner,1,23.33,23.42
2026-03-29 00:00:24,HKD,Hong Kong Dollar,1,19.33,19.40
2026-03-29 00:00:24,KWD,Kuwaity Dinar,1,493.76,495.71
2026-03-29 00:00:24,BHD,Bahrain Dinar,1,401.57,403.16
2026-03-29 00:00:24,OMR,Omani Rial,1,393.28,394.84
2026-03-30 00:00:08,INR,Indian Rupee,100,160.00,160.15
2026-03-30 00:00:08,USD,U.S. Dollar,1,151.41,152.01
2026-03-30 00:00:08,EUR,European Euro,1,174.27,174.96
2026-03-30 00:00:08,GBP,UK Pound Sterling,1,200.76,201.56
2026-03-30 00:00:08,CHF,Swiss Franc,1,189.53,190.29
2026-03-30 00:00:08,AUD,Australian Dollar,1,104.06,104.48
2026-03-30 00:00:08,CAD,Canadian Dollar,1,108.97,109.40
2026-03-30 00:00:08,SGD,Singapore Dollar,1,117.46,117.93
2026-03-30 00:00:08,JPY,Japanese Yen,10,9.44,9.48
2026-03-30 00:00:08,CNY,Chinese Yuan,1,21.91,21.99
2026-03-30 00:00:08,SAR,Saudi Arabian Riyal,1,40.35,40.51
2026-03-30 00:00:08,QAR,Qatari Riyal,1,41.53,41.69
2026-03-30 00:00:08,THB,Thai Baht,1,4.60,4.62
2026-03-30 00:00:08,AED,UAE Dirham,1,41.22,41.38
2026-03-30 00:00:08,MYR,Malaysian Ringgit,1,37.73,37.88
2026-03-30 00:00:08,KRW,South Korean Won,100,10.04,10.08
2026-03-30 00:00:08,SEK,Swedish Kroner,1,15.98,16.05
2026-03-30 00:00:08,DKK,Danish Kroner,1,23.32,23.41
